Timestamp,Total Consumption (kW),Active Devices
2024-01-03 12:50:00,5.3,"TV, Microwave, Refrigerator, Washing Machine, Computer, Oven"
2024-01-03 13:00:00,3.8,"Computer, Oven, Washing Machine"
2024-01-03 13:10:00,5.8,"Refrigerator, Microwave, Lighting, Computer, TV, Washing Machine, Oven"
2024-01-03 13:20:00,2.1,"Lighting, Refrigerator, Oven"
2024-01-03 13:30:00,5.8,"Refrigerator, Computer, Washing Machine, Oven, Lighting, Microwave, TV"
2024-01-03 13:40:00,2.3,"Computer, Refrigerator, Microwave, Lighting, TV"
2024-01-03 13:50:00,3.7,"Washing Machine, Microwave, TV, Computer"
2024-01-03 14:00:00,3.8,"Lighting, Oven, Computer, Refrigerator, TV, Microwave"
2024-01-03 14:10:00,1.6,"Refrigerator, Computer, Microwave"
2024-01-03 14:20:00,1.9,"Refrigerator, Computer, Oven"
2024-01-03 14:30:00,4.2,"TV, Lighting, Oven, Washing Machine"
2024-01-03 14:40:00,4.1,"Lighting, Washing Machine, Computer, Refrigerator, Microwave"
2024-01-03 14:50:00,2.0,"Computer, Oven, TV"
2024-01-03 15:00:00,5.3,"Microwave, Washing Machine, Lighting, Oven, Refrigerator"
2024-01-03 15:10:00,5.8,"Washing Machine, Refrigerator, Microwave, TV, Computer, Lighting, Oven"
2024-01-03 15:20:00,2.1,"TV, Computer, Oven, Refrigerator"
2024-01-03 15:30:00,0.2,TV
2024-01-03 15:40:00,5.3,"TV, Microwave, Computer, Washing Machine, Refrigerator, Oven"
2024-01-03 15:50:00,2.9,"Oven, Microwave, TV"
2024-01-03 16:00:00,2.4,"Oven, Refrigerator, Lighting, Computer"
2024-01-03 16:10:00,5.7,"Lighting, Computer, Oven, TV, Microwave, Washing Machine"
2024-01-03 16:20:00,2.2,"TV, Oven, Lighting"
2024-01-03 16:30:00,1.8,"Oven, Computer"
2024-01-03 16:40:00,3.7,"Microwave, Lighting, Washing Machine"
2024-01-03 16:50:00,5.8,"Oven, TV, Microwave, Lighting, Computer, Refrigerator, Washing Machine"
2024-01-03 17:00:00,2.3,"Computer, Washing Machine"
2024-01-03 17:10:00,3.3,"Oven, Lighting, Microwave, Refrigerator"
2024-01-03 17:20:00,4.3,"Lighting, Computer, Oven, Washing Machine"
2024-01-03 17:30:00,5.8,"Washing Machine, Microwave, Refrigerator, TV, Lighting, Computer, Oven"
2024-01-03 17:40:00,5.0,"Microwave, Computer, Washing Machine, Oven"
2024-01-03 17:50:00,4.6,"Refrigerator, TV, Washing Machine, Computer, Oven, Lighting"
2024-01-03 18:00:00,5.8,"Washing Machine, Microwave, Oven, TV, Computer, Lighting, Refrigerator"
2024-01-03 18:10:00,0.9,"Lighting, Computer, Refrigerator"
2024-01-03 18:20:00,3.7,"Microwave, TV, Washing Machine, Computer"
2024-01-03 18:30:00,4.2,"TV, Oven, Washing Machine, Lighting"
2024-01-03 18:40:00,3.8,"Computer, Refrigerator, Lighting, TV, Microwave, Oven"
2024-01-03 18:50:00,4.6,"Oven, TV, Washing Machine, Refrigerator, Computer, Lighting"
2024-01-03 19:00:00,4.3,"Computer, Refrigerator, Microwave, Washing Machine, Lighting, TV"
2024-01-03 19:10:00,2.6,"TV, Computer, Refrigerator, Oven, Lighting"
2024-01-03 19:20:00,1.5,Oven
2024-01-03 19:30:00,3.5,"Washing Machine, Microwave, Refrigerator, TV"
2024-01-03 19:40:00,5.6,"Microwave, Lighting, Washing Machine, Computer, Refrigerator, Oven"
2024-01-03 19:50:00,0.5,Lighting
2024-01-03 20:00:00,5.1,"Computer, Refrigerator, Washing Machine, Oven, Microwave"
2024-01-03 20:10:00,5.8,"Computer, Refrigerator, Microwave, Lighting, Washing Machine, TV, Oven"
2024-01-03 20:20:00,3.7,"Washing Machine, Lighting, Microwave"
2024-01-03 20:30:00,2.7,"Washing Machine, TV, Lighting"
2024-01-03 20:40:00,4.6,"Computer, Lighting, TV, Washing Machine, Refrigerator, Oven"
2024-01-03 20:50:00,4.6,"Refrigerator, Computer, Washing Machine, TV, Lighting, Oven"
2024-01-03 21:00:00,2.0,Washing Machine
2024-01-03 21:10:00,1.2,Microwave
2024-01-03 21:20:00,1.5,"Microwave, Refrigerator, TV"
2024-01-03 21:30:00,1.5,"Refrigerator, Microwave, TV"
2024-01-03 21:40:00,5.5,"Microwave, Lighting, Computer, Oven, Washing Machine"
2024-01-03 21:50:00,4.1,"TV, Refrigerator, Oven, Computer, Washing Machine"
2024-01-03 22:00:00,2.5,"Computer, Lighting, Oven, TV"
2024-01-03 22:10:00,2.9,"Washing Machine, Refrigerator, Lighting, Computer"
2024-01-03 22:20:00,2.3,"Lighting, Computer, TV, Refrigerator, Microwave"
2024-01-03 22:30:00,5.8,"Oven, Microwave, Washing Machine, TV, Refrigerator, Computer, Lighting"
2024-01-03 22:40:00,5.7,"Washing Machine, Oven, Lighting, Computer, Microwave, TV"
2024-01-03 22:50:00,2.2,"Washing Machine, TV"
2024-01-03 23:00:00,0.8,"Lighting, Computer"
2024-01-03 23:10:00,2.0,Washing Machine
2024-01-03 23:20:00,2.7,"Microwave, Oven"
2024-01-03 23:30:00,3.2,"Washing Machine, Microwave"
2024-01-03 23:40:00,5.8,"Washing Machine, Computer, Lighting, TV, Microwave, Refrigerator, Oven"
2024-01-03 23:50:00,3.8,"Refrigerator, Lighting, Microwave, Washing Machine"
2024-01-04 00:00:00,2.2,"Washing Machine, TV"
2024-01-04 00:10:00,5.8,"Microwave, Lighting, Refrigerator, TV, Computer, Oven, Washing Machine"
2024-01-04 00:20:00,5.3,"Oven, Washing Machine, Computer, Microwave, TV, Refrigerator"
2024-01-04 00:30:00,2.3,"Washing Machine, Computer"
2024-01-04 00:40:00,4.7,"Washing Machine, Oven, Microwave"
2024-01-04 00:50:00,5.8,"TV, Refrigerator, Lighting, Computer, Oven, Microwave, Washing Machine"
2024-01-04 01:00:00,4.4,"Computer, Refrigerator, Oven, Lighting, Washing Machine"
2024-01-04 01:10:00,0.1,Refrigerator
2024-01-04 01:20:00,5.4,"TV, Washing Machine, Oven, Microwave, Lighting"
2024-01-04 01:30:00,5.5,"Microwave, Washing Machine, Refrigerator, TV, Lighting, Oven"
2024-01-04 01:40:00,2.0,"Lighting, Computer, Microwave"
2024-01-04 01:50:00,1.6,"Refrigerator, Computer, Microwave"
2024-01-04 02:00:00,2.3,"Oven, Lighting, Computer"
2024-01-04 02:10:00,5.8,"TV, Refrigerator, Microwave, Washing Machine, Oven, Computer, Lighting"
2024-01-04 02:20:00,2.9,"Microwave, Oven, TV"
2024-01-04 02:30:00,3.8,"Lighting, Computer, Refrigerator, Microwave, Oven, TV"
2024-01-04 02:40:00,1.8,"Microwave, Lighting, Refrigerator"
2024-01-04 02:50:00,1.7,"Microwave, Lighting"
2024-01-04 03:00:00,2.7,"Microwave, Oven"
2024-01-04 03:10:00,5.8,"Computer, Washing Machine, Oven, Refrigerator, Microwave, Lighting, TV"
2024-01-04 03:20:00,2.0,Washing Machine
2024-01-04 03:30:00,5.8,"Computer, Lighting, TV, Washing Machine, Oven, Microwave, Refrigerator"
2024-01-04 03:40:00,5.8,"Refrigerator, Oven, Computer, Microwave, Lighting, TV, Washing Machine"
2024-01-04 03:50:00,3.8,"Oven, TV, Microwave, Computer, Lighting, Refrigerator"
2024-01-04 04:00:00,2.0,"Lighting, Oven"
2024-01-04 04:10:00,5.0,"Microwave, TV, Washing Machine, Refrigerator, Oven"
2024-01-04 04:20:00,1.8,"Computer, Microwave, TV, Refrigerator"
2024-01-04 04:30:00,4.0,"Computer, TV, Oven, Washing Machine"
2024-01-04 04:40:00,1.1,"Refrigerator, Computer, TV, Lighting"
2024-01-04 04:50:00,1.9,"Refrigerator, Computer, Oven"
2024-01-04 05:00:00,1.1,"Refrigerator, TV, Computer, Lighting"
2024-01-04 05:10:00,4.3,"Washing Machine, Computer, Oven, Lighting"
2024-01-04 05:20:00,5.8,"Lighting, Washing Machine, Computer, Oven, Microwave, TV, Refrigerator"
2024-01-04 05:30:00,5.6,"Lighting, Washing Machine, Refrigerator, Oven, Computer, Microwave"
2024-01-04 05:40:00,2.7,"Oven, Microwave"
2024-01-04 05:50:00,2.0,"Lighting, TV, Microwave, Refrigerator"
2024-01-04 06:00:00,2.2,"TV, Washing Machine"
2024-01-04 06:10:00,2.0,"Oven, TV, Computer"
2024-01-04 06:20:00,3.8,"Computer, Lighting, TV, Microwave, Refrigerator, Oven"
2024-01-04 06:30:00,0.1,Refrigerator
2024-01-04 06:40:00,2.3,"Computer, Microwave, Lighting, TV, Refrigerator"
2024-01-04 06:50:00,2.0,"Oven, Lighting"
2024-01-04 07:00:00,3.6,"Computer, Refrigerator, Oven, Microwave, Lighting"
2024-01-04 07:10:00,5.8,"Refrigerator, Microwave, Washing Machine, Lighting, TV, Computer, Oven"
2024-01-04 07:20:00,2.4,"Computer, Refrigerator, Lighting, Oven"
2024-01-04 07:30:00,0.2,TV
2024-01-04 07:40:00,2.1,"Washing Machine, Refrigerator"
2024-01-04 07:50:00,5.8,"Oven, Washing Machine, Microwave, Computer, Refrigerator, TV, Lighting"
2024-01-04 08:00:00,1.5,"Computer, Microwave"
2024-01-04 08:10:00,0.5,Lighting
2024-01-04 08:20:00,3.8,"Refrigerator, Lighting, Microwave, Washing Machine"
2024-01-04 08:30:00,1.9,"TV, Microwave, Lighting"
2024-01-04 08:40:00,2.3,"Microwave, TV, Refrigerator, Lighting, Computer"
2024-01-04 08:50:00,2.6,"Washing Machine, Refrigerator, Lighting"
2024-01-04 09:00:00,5.0,"Washing Machine, Oven, Computer, Microwave"
2024-01-04 09:10:00,1.8,"Computer, Oven"
2024-01-04 09:20:00,2.0,"Oven, Computer, TV"
2024-01-04 09:30:00,1.6,"Refrigerator, Microwave, Computer"
2024-01-04 09:40:00,0.1,Refrigerator
2024-01-04 09:50:00,1.7,"Microwave, TV, Computer"
2024-01-04 10:00:00,3.5,"Microwave, Lighting, Computer, Oven"
2024-01-04 10:10:00,1.7,"Lighting, Microwave"
2024-01-04 10:20:00,0.7,"Lighting, TV"
2024-01-04 10:30:00,5.8,"Refrigerator, TV, Microwave, Oven, Washing Machine, Lighting, Computer"
2024-01-04 10:40:00,5.6,"Microwave, Computer, Oven, Lighting, Washing Machine, Refrigerator"
2024-01-04 10:50:00,3.5,"Lighting, Computer, Oven, Microwave"
2024-01-04 11:00:00,3.6,"Computer, Microwave, Refrigerator, Oven, Lighting"
2024-01-04 11:10:00,1.8,"Refrigerator, TV, Microwave, Computer"
2024-01-04 11:20:00,5.3,"Washing Machine, Microwave, Computer, Refrigerator, Oven, TV"
2024-01-04 11:30:00,5.8,"Washing Machine, Lighting, TV, Microwave, Oven, Computer, Refrigerator"
2024-01-04 11:40:00,5.3,"Microwave, Washing Machine, Oven, TV, Computer, Refrigerator"
2024-01-04 11:50:00,3.7,"TV, Computer, Microwave, Washing Machine"
2024-01-04 12:00:00,0.8,"Computer, Lighting"
2024-01-04 12:10:00,5.8,"TV, Washing Machine, Lighting, Oven, Microwave, Computer, Refrigerator"
2024-01-04 12:20:00,4.1,"Microwave, Lighting, Washing Machine, Computer, Refrigerator"
2024-01-04 12:30:00,5.3,"Computer, Oven, Washing Machine, Microwave, TV, Refrigerator"
2024-01-04 12:40:00,5.5,"Microwave, Lighting, Washing Machine, TV, Refrigerator, Oven"
2024-01-04 12:50:00,3.8,"Refrigerator, Computer, Microwave, TV, Oven, Lighting"
2024-01-04 13:00:00,5.5,"Washing Machine, Refrigerator, TV, Oven, Lighting, Microwave"
2024-01-04 13:10:00,5.8,"Computer, Oven, Washing Machine, Refrigerator, TV, Lighting, Microwave"
2024-01-04 13:20:00,5.8,"Washing Machine, Lighting, Oven, TV, Refrigerator, Microwave, Computer"
2024-01-04 13:30:00,5.8,"Computer, Washing Machine, TV, Microwave, Refrigerator, Oven, Lighting"
2024-01-04 13:40:00,1.5,Oven
2024-01-04 13:50:00,0.2,TV
2024-01-04 14:00:00,3.3,"Oven, TV, Microwave, Refrigerator, Computer"
2024-01-04 14:10:00,3.2,"Microwave, Washing Machine"
2024-01-04 14:20:00,2.3,"TV, Refrigerator, Washing Machine"
2024-01-04 14:30:00,3.4,"TV, Microwave, Washing Machine"
2024-01-04 14:40:00,0.6,"Refrigerator, TV, Computer"
2024-01-04 14:50:00,3.5,"Lighting, Microwave, Computer, Oven"
2024-01-04 15:00:00,4.3,"Washing Machine, Refrigerator, Microwave, Lighting, TV, Computer"
2024-01-04 15:10:00,5.8,"Computer, Refrigerator, Microwave, Oven, Washing Machine, Lighting, TV"
2024-01-04 15:20:00,3.7,"Microwave, TV, Lighting, Oven, Computer"
2024-01-04 15:30:00,1.9,"Computer, Oven, Refrigerator"
2024-01-04 15:40:00,1.5,Oven
2024-01-04 15:50:00,1.8,"Oven, Computer"
2024-01-04 16:00:00,3.5,"Washing Machine, Oven"
2024-01-04 16:10:00,0.1,Refrigerator
2024-01-04 16:20:00,5.2,"Computer, TV, Oven, Microwave, Washing Machine"
2024-01-04 16:30:00,1.5,"Microwave, TV, Refrigerator"
2024-01-04 16:40:00,5.8,"TV, Computer, Lighting, Refrigerator, Oven, Washing Machine, Microwave"
2024-01-04 16:50:00,3.8,"TV, Computer, Oven, Refrigerator, Microwave, Lighting"
2024-01-04 17:00:00,1.5,Oven
2024-01-04 17:10:00,5.8,"Refrigerator, Computer, Oven, Microwave, Washing Machine, TV, Lighting"
2024-01-04 17:20:00,1.5,Oven
2024-01-04 17:30:00,2.2,"Washing Machine, TV"
2024-01-04 17:40:00,5.5,"Lighting, Microwave, Refrigerator, TV, Oven, Washing Machine"
2024-01-04 17:50:00,3.3,"Oven, Refrigerator, Microwave, Lighting"
2024-01-04 18:00:00,3.0,"Refrigerator, Oven, Microwave, TV"
2024-01-04 18:10:00,4.5,"Computer, Oven, Lighting, TV, Washing Machine"
2024-01-04 18:20:00,5.6,"Microwave, Washing Machine, Oven, Refrigerator, Lighting, Computer"
2024-01-04 18:30:00,5.8,"Microwave, Washing Machine, Oven, TV, Refrigerator, Lighting, Computer"
2024-01-04 18:40:00,5.8,"Lighting, Oven, Washing Machine, TV, Refrigerator, Microwave, Computer"
2024-01-04 18:50:00,4.2,"Washing Machine, Lighting, Microwave, Computer, TV"
2024-01-04 19:00:00,2.0,Washing Machine
2024-01-04 19:10:00,1.6,"Computer, Refrigerator, Microwave"
2024-01-04 19:20:00,2.3,"Computer, Washing Machine"
2024-01-04 19:30:00,1.8,"Computer, Oven"
2024-01-04 19:40:00,1.8,"Oven, Computer"
2024-01-04 19:50:00,1.5,Oven
2024-01-04 20:00:00,5.8,"Oven, TV, Computer, Washing Machine, Microwave, Lighting, Refrigerator"
2024-01-04 20:10:00,4.6,"Lighting, TV, Oven, Washing Machine, Refrigerator, Computer"
2024-01-04 20:20:00,3.8,"Microwave, Refrigerator, Computer, Lighting, Oven, TV"
2024-01-04 20:30:00,2.3,"Washing Machine, Computer"
2024-01-04 20:40:00,1.3,"Microwave, Refrigerator"
2024-01-04 20:50:00,1.8,"Oven, Computer"
2024-01-04 21:00:00,5.8,"Oven, TV, Washing Machine, Lighting, Refrigerator, Microwave, Computer"
2024-01-04 21:10:00,4.6,"TV, Oven, Lighting, Washing Machine, Refrigerator, Computer"
2024-01-04 21:20:00,3.6,"Lighting, Microwave, Refrigerator, Computer, Oven"
2024-01-04 21:30:00,3.4,"Oven, Microwave, Lighting, TV"
2024-01-04 21:40:00,1.5,Oven
2024-01-04 21:50:00,4.7,"Microwave, Oven, Washing Machine"
2024-01-04 22:00:00,5.6,"Computer, Washing Machine, Refrigerator, Microwave, Oven, Lighting"
2024-01-04 22:10:00,1.3,"Refrigerator, Microwave"
2024-01-04 22:20:00,5.8,"Microwave, Washing Machine, Lighting, TV, Oven, Refrigerator, Computer"
2024-01-04 22:30:00,0.7,"TV, Lighting"
2024-01-04 22:40:00,5.8,"Computer, Refrigerator, TV, Microwave, Lighting, Washing Machine, Oven"
2024-01-04 22:50:00,3.6,"Microwave, Lighting, Computer, Refrigerator, Oven"
2024-01-04 23:00:00,0.2,TV
2024-01-04 23:10:00,1.2,Microwave
2024-01-04 23:20:00,4.2,"Lighting, Oven, TV, Washing Machine"
2024-01-04 23:30:00,2.8,"Lighting, Computer, Washing Machine"
2024-01-04 23:40:00,1.5,"Computer, Microwave"
2024-01-04 23:50:00,1.2,Microwave
2024-01-05 00:00:00,3.0,"Microwave, Oven, Computer"
2024-01-05 00:10:00,5.8,"Computer, Refrigerator, Oven, Washing Machine, Microwave, TV, Lighting"
2024-01-05 00:20:00,3.5,"Oven, Microwave, Computer, Lighting"
2024-01-05 00:30:00,2.3,"Computer, Microwave, TV, Refrigerator, Lighting"
2024-01-05 00:40:00,2.8,"Microwave, Oven, Refrigerator"
2024-01-05 00:50:00,1.6,"Refrigerator, Microwave, Computer"
2024-01-05 01:00:00,2.4,"Computer, Refrigerator, Washing Machine"
2024-01-05 01:10:00,4.3,"Washing Machine, Computer, Refrigerator, TV, Microwave, Lighting"
2024-01-05 01:20:00,2.2,"Lighting, TV, Oven"
2024-01-05 01:30:00,3.7,"Oven, Computer, TV, Microwave, Lighting"
2024-01-05 01:40:00,2.0,Washing Machine
2024-01-05 01:50:00,4.6,"Lighting, Oven, Computer, Washing Machine, TV, Refrigerator"
2024-01-05 02:00:00,4.3,"Lighting, Computer, Microwave, Washing Machine, Refrigerator, TV"
2024-01-05 02:10:00,4.6,"Washing Machine, Lighting, Computer, Refrigerator, Oven, TV"
2024-01-05 02:20:00,1.7,"Oven, TV"
2024-01-05 02:30:00,4.5,"Oven, Washing Machine, Lighting, Computer, TV"
2024-01-05 02:40:00,5.8,"Computer, Washing Machine, Lighting, TV, Oven, Refrigerator, Microwave"
2024-01-05 02:50:00,0.5,Lighting
2024-01-05 03:00:00,4.0,"Oven, Washing Machine, Lighting"
2024-01-05 03:10:00,3.8,"TV, Refrigerator, Oven, Computer, Lighting, Microwave"
2024-01-05 03:20:00,3.8,"Oven, Computer, Washing Machine"
2024-01-05 03:30:00,5.6,"Computer, Refrigerator, Washing Machine, Microwave, Oven, Lighting"
2024-01-05 03:40:00,1.9,"Refrigerator, Computer, Oven"
2024-01-05 03:50:00,0.5,Lighting
2024-01-05 04:00:00,3.0,"Refrigerator, TV, Microwave, Oven"
2024-01-05 04:10:00,3.6,"Refrigerator, Oven, Microwave, Lighting, Computer"
2024-01-05 04:20:00,5.7,"Oven, Lighting, Computer, Microwave, Washing Machine, TV"
2024-01-05 04:30:00,5.3,"TV, Oven, Microwave, Computer, Washing Machine, Refrigerator"
2024-01-05 04:40:00,0.6,"Lighting, Refrigerator"
2024-01-05 04:50:00,1.6,"Refrigerator, Microwave, Computer"
2024-01-05 05:00:00,5.8,"Refrigerator, Computer, TV, Lighting, Microwave, Oven, Washing Machine"
2024-01-05 05:10:00,1.8,"Oven, Computer"
2024-01-05 05:20:00,0.5,Lighting
2024-01-05 05:30:00,4.0,"Washing Machine, Oven, TV, Computer"
2024-01-05 05:40:00,4.0,"TV, Washing Machine, Lighting, Microwave, Refrigerator"
2024-01-05 05:50:00,5.7,"Washing Machine, Computer, TV, Microwave, Lighting, Oven"
2024-01-05 06:00:00,2.0,"Oven, Lighting"
2024-01-05 06:10:00,5.5,"Washing Machine, Oven, TV, Refrigerator, Microwave, Lighting"
2024-01-05 06:20:00,3.2,"Washing Machine, Microwave"
2024-01-05 06:30:00,0.4,"Refrigerator, Computer"
2024-01-05 06:40:00,0.2,TV
2024-01-05 06:50:00,5.8,"Oven, Computer, Washing Machine, TV, Lighting, Microwave, Refrigerator"
2024-01-05 07:00:00,2.2,"Lighting, Computer, Microwave, TV"
2024-01-05 07:10:00,3.2,"Oven, TV, Microwave, Computer"
2024-01-05 07:20:00,0.8,"Refrigerator, Lighting, TV"
2024-01-05 07:30:00,1.9,"Lighting, Microwave, TV"
2024-01-05 07:40:00,5.8,"Refrigerator, Computer, TV, Washing Machine, Lighting, Oven, Microwave"
2024-01-05 07:50:00,3.9,"Lighting, Washing Machine, Microwave, TV"
2024-01-05 08:00:00,5.0,"TV, Refrigerator, Washing Machine, Oven, Microwave"
2024-01-05 08:10:00,5.8,"Washing Machine, Computer, Lighting, Oven, Microwave, TV, Refrigerator"
2024-01-05 08:20:00,1.4,"TV, Microwave"
2024-01-05 08:30:00,0.7,"TV, Lighting"
2024-01-05 08:40:00,3.5,"Refrigerator, Microwave, TV, Washing Machine"
2024-01-05 08:50:00,5.8,"Lighting, Refrigerator, Oven, Computer, Washing Machine, Microwave, TV"
2024-01-05 09:00:00,2.8,"Computer, Washing Machine, Lighting"
2024-01-05 09:10:00,2.3,"Computer, Oven, Lighting"
2024-01-05 09:20:00,5.0,"Microwave, Oven, Computer, Washing Machine"
2024-01-05 09:30:00,4.0,"Lighting, Oven, Washing Machine"
2024-01-05 09:40:00,1.8,"Microwave, Lighting, Refrigerator"
2024-01-05 09:50:00,5.4,"Microwave, TV, Oven, Washing Machine, Lighting"
2024-01-05 10:00:00,0.5,Lighting
2024-01-05 10:10:00,3.0,"TV, Microwave, Oven, Refrigerator"
2024-01-05 10:20:00,0.2,TV
2024-01-05 10:30:00,5.8,"Computer, Lighting, Microwave, Oven, Refrigerator, Washing Machine, TV"
2024-01-05 10:40:00,2.8,"Microwave, Refrigerator, Oven"
2024-01-05 10:50:00,2.9,"Refrigerator, Computer, Lighting, Washing Machine"
2024-01-05 11:00:00,2.3,"Lighting, Oven, Computer"
2024-01-05 11:10:00,5.8,"Lighting, Microwave, TV, Computer, Refrigerator, Washing Machine, Oven"
2024-01-05 11:20:00,5.5,"Oven, Washing Machine, Microwave, Lighting, Refrigerator, TV"
2024-01-05 11:30:00,1.6,"Computer, Microwave, Refrigerator"
2024-01-05 11:40:00,5.8,"Refrigerator, Microwave, TV, Lighting, Computer, Washing Machine, Oven"
2024-01-05 11:50:00,4.3,"Washing Machine, Computer, Refrigerator, Lighting, Microwave, TV"
2024-01-05 12:00:00,1.2,Microwave
2024-01-05 12:10:00,2.8,"Washing Machine, Lighting, Computer"
2024-01-05 12:20:00,4.1,"Washing Machine, Refrigerator, Oven, Computer, TV"
2024-01-05 12:30:00,2.8,"Microwave, Oven, Refrigerator"
2024-01-05 12:40:00,3.3,"Refrigerator, Microwave, TV, Oven, Computer"
2024-01-05 12:50:00,5.4,"TV, Microwave, Washing Machine, Oven, Lighting"
2024-01-05 13:00:00,5.8,"Computer, TV, Washing Machine, Microwave, Oven, Refrigerator, Lighting"
2024-01-05 13:10:00,4.1,"Washing Machine, Oven, Refrigerator, Lighting"
2024-01-05 13:20:00,5.8,"Lighting, Computer, Oven, Refrigerator, Microwave, TV, Washing Machine"
2024-01-05 13:30:00,1.7,"Microwave, Lighting"
2024-01-05 13:40:00,0.3,Computer
2024-01-05 13:50:00,5.6,"Lighting, Microwave, Refrigerator, Washing Machine, Oven, Computer"
2024-01-05 14:00:00,4.1,"Refrigerator, Lighting, Washing Machine, Oven"
2024-01-05 14:10:00,5.8,"Refrigerator, Lighting, Computer, TV, Oven, Washing Machine, Microwave"
2024-01-05 14:20:00,5.6,"Refrigerator, Computer, Oven, Washing Machine, Lighting, Microwave"
2024-01-05 14:30:00,4.7,"Washing Machine, Oven, Microwave"
2024-01-05 14:40:00,4.9,"TV, Washing Machine, Oven, Microwave"
2024-01-05 14:50:00,5.5,"Microwave, Refrigerator, Washing Machine, TV, Lighting, Oven"
2024-01-05 15:00:00,0.3,Computer
2024-01-05 15:10:00,5.5,"Lighting, TV, Washing Machine, Refrigerator, Microwave, Oven"
2024-01-05 15:20:00,0.5,Lighting
2024-01-05 15:30:00,3.8,"Computer, Microwave, Lighting, Refrigerator, Oven, TV"
2024-01-05 15:40:00,0.3,Computer
2024-01-05 15:50:00,1.5,Oven
2024-01-05 16:00:00,4.2,"Washing Machine, Lighting, TV, Oven"
2024-01-05 16:10:00,1.5,Oven
2024-01-05 16:20:00,4.0,"Microwave, TV, Washing Machine, Refrigerator, Lighting"
2024-01-05 16:30:00,2.3,"Oven, Lighting, Computer"
2024-01-05 16:40:00,5.5,"Washing Machine, TV, Oven, Microwave, Lighting, Refrigerator"
2024-01-05 16:50:00,4.6,"Refrigerator, Computer, Oven, Lighting, Washing Machine, TV"
